asi_id,name,state,region_or_circle,district,location,latitude,longitude,primary_image,image_url,wikimedia_commons_category,protection_status
N-GJ-33,Dastur Khan's Mosque,Gujarat,Ahmedabad,Ahmedabad,Ahmedabad,23.0177778,72.5891667,Dastur Khan Masjid Astodiya Ahmedabad oct 2012.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Dastur_Khan_Masjid_Astodiya_Ahmedabad_oct_2012.jpg?width=640,Dastur Khan Mosque,Centrally Protected Monument of National Importance (ASI)
N-GJ-34,Rani Sipri's Mosque and Tomb,Gujarat,Ahmedabad,Ahmedabad,Ahmedabad,23.017222,72.590278,"Ahmedabad, Rani Sipri's Mosque.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Ahmedabad%2C_Rani_Sipri%27s_Mosque.jpg?width=640,Rani Sipri's Mosque,Centrally Protected Monument of National Importance (ASI)
N-GJ-35,Astodiya gate,Gujarat,Ahmedabad,Ahmedabad,Ahmedabad,23.016815,72.590928,Astodiya Gate.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Astodiya_Gate.jpg?width=640,Astodiya Darwaja,Centrally Protected Monument of National Importance (ASI)
N-GJ-36,Malik Alam's Mosque,Gujarat,Ahmedabad,Ahmedabad,Ahmedabad,23.0008954,72.5869734,Ahmedabhad. (12513229913).jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Ahmedabhad._%2812513229913%29.jpg?width=640,Malik Alam's Mosque,Centrally Protected Monument of National Importance (ASI)
N-GJ-37,Raipur gate,Gujarat,Ahmedabad,Ahmedabad,Ahmedabad,23.017222,72.594722,Raipur darwaja.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Raipur_darwaja.jpg?width=640,Raipur Darwaja,Centrally Protected Monument of National Importance (ASI)
N-GJ-38,Inlet to Kankaria Lake,Gujarat,Ahmedabad,Ahmedabad,Ahmedabad,23.00624,72.6042,Supply sluice of Kankaria Lake Ahmedabad 1866.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Supply_sluice_of_Kankaria_Lake_Ahmedabad_1866.jpg?width=640,Inlet to Kankaria Lake,Centrally Protected Monument of National Importance (ASI)
N-GJ-39,Bibiji's Masjid,Gujarat,Ahmedabad,Ahmedabad,Ahmedabad,23.014399,72.614241,Bibiji's Masjid (Zulta Minara).JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Bibiji%27s_Masjid_%28Zulta_Minara%29.JPG?width=640,Bibiji's Masjid,Centrally Protected Monument of National Importance (ASI)
N-GJ-40,Haibat Khan's Mosque,Gujarat,Ahmedabad,Ahmedabad,Ahmedabad,23.0126,72.5823,Haibat Khan's Mosque.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Haibat_Khan%27s_Mosque.jpg?width=640,Haibat Khan's Mosque,Centrally Protected Monument of National Importance (ASI)
N-GJ-41,Baba Lului's Mosque,Gujarat,Ahmedabad,Ahmedabad,Ahmedabad,23.008867,72.575786,Hazrat_Bava_Lavlavi_Masjid.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Hazrat_Bava_Lavlavi_Masjid.jpg?width=640,Baba Lului's Masjid,Centrally Protected Monument of National Importance (ASI)
N-GJ-42,Nawab Sardar Khan Masjid and outer gate in survey No. 6814. (part of Sardar Khan's Roza),Gujarat,Ahmedabad,Ahmedabad,Ahmedabad,23.01561,72.58383,Nawab_Sardar_Khan_Masjid.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Nawab_Sardar_Khan_Masjid.jpg?width=640,Sardar Khan's Roza,Centrally Protected Monument of National Importance (ASI)
N-GJ-43,Sardar Khan's Roza and its compound bearing C.S.No. 6811,Gujarat,Ahmedabad,Ahmedabad,Ahmedabad,23.0155,72.58428,Ahmedabad (9183709221).jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Ahmedabad_%289183709221%29.jpg?width=640,Sardar Khan's Roza,Centrally Protected Monument of National Importance (ASI)
N-GJ-44,Mir Abu Turab's Tomb,Gujarat,Ahmedabad,Ahmedabad,Ahmedabad,23.00466,72.57665,Tomb Of Mir Abu Turab Ahmedabad.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Tomb_Of_Mir_Abu_Turab_Ahmedabad.jpg?width=640,Mir Abu Turab's Tomb,Centrally Protected Monument of National Importance (ASI)
N-GJ-45,Jethabhai's Stepwell,Gujarat,Ahmedabad,Ahmedabad,Isanpur,22.9744714,72.6034272,Inbetween carving.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Inbetween_carving.jpg?width=640,Jethabhai's Stepwell,Centrally Protected Monument of National Importance (ASI)
N-GJ-46,Small Stone Masjid (Gumle Masjid) (Malik Isan's Mosque),Gujarat,Ahmedabad,Ahmedabad,Isanpur,22.9791485,72.599263,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-47,Qutub-e-Alam's Mosque,Gujarat,Ahmedabad,Ahmedabad,Vatva,22.9565584,72.6135886,Qutub-i-Alam Dargah Ahmedabad 1855.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Qutub-i-Alam_Dargah_Ahmedabad_1855.jpg?width=640,Qutub-e-Alam's Mosque,Centrally Protected Monument of National Importance (ASI)
N-GJ-48,Great Mosque,Gujarat,Ahmedabad,Ahmedabad,Sarkhej Roza,22.993399,72.504661,"Rauza of Azam Khan Mauzzam Khan, ahmedabad, gujarat 01.JPG",https://commons.wikimedia.org/wiki/Special:FilePath/Rauza_of_Azam_Khan_Mauzzam_Khan%2C_ahmedabad%2C_gujarat_01.JPG?width=640,"Great Mosque, Sarkhej Roza",Centrally Protected Monument of National Importance (ASI)
N-GJ-49,"Great Tank, Palace &amp; Harem",Gujarat,Ahmedabad,Ahmedabad,Sarkhej Roza,22.9907,72.50412,"Great Tank and the Queen's Palace, Sarkhej Roza.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Great_Tank_and_the_Queen%27s_Palace%2C_Sarkhej_Roza.jpg?width=640,"Great Tank, Palace and Harem, Sarkhej Roza",Centrally Protected Monument of National Importance (ASI)
N-GJ-50,Pavilion,Gujarat,Ahmedabad,Ahmedabad,Sarkhej Roza,22.993307,72.505527,Sarkhej Roja Clicked by Hariom Raval.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Sarkhej_Roja_Clicked_by_Hariom_Raval.jpg?width=640,"Pavilion, Sarkhej Roza",Centrally Protected Monument of National Importance (ASI)
N-GJ-51,Roza of Baba Ishaq and Bawa Ganj Bhaksh,Gujarat,Ahmedabad,Ahmedabad,Sarkhej Roza,22.988068,72.503336,,,"Roza of Baba Ishaq and Bawa Ganj Baksh, Sarkhej Roza",Centrally Protected Monument of National Importance (ASI)
N-GJ-52,Tomb of Bibi (Rani) Rajbai,Gujarat,Ahmedabad,Ahmedabad,Sarkhej Roza,22.992945,72.505371,Sarkhej Roja..JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Sarkhej_Roja..JPG?width=640,Tomb of Bibi (Rani) Rajbai,Centrally Protected Monument of National Importance (ASI)
N-GJ-53,Tomb of Mahmud Begada,Gujarat,Ahmedabad,Ahmedabad,Sarkhej Roza,22.99302,72.50578,Tomb of Mohd.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Tomb_of_Mohd.jpg?width=640,Tomb of Mahmud Begada,Centrally Protected Monument of National Importance (ASI)
N-GJ-54,Tomb of Shaikh Ahmed Khattau Ganj Baksh,Gujarat,Ahmedabad,Ahmedabad,Sarkhej Roza,22.993585,72.505552,Shaikh Ahmed Khattau.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Shaikh_Ahmed_Khattau.jpg?width=640,Tomb of Sheikh Ahmad Khattau Ganj Baksh,Centrally Protected Monument of National Importance (ASI)
N-GJ-55,Jami Masjid,Gujarat,Ahmedabad,Ahmedabad,Dholka,22.72941,72.44073,"Jami Masjid, Dholka 01.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Jami_Masjid%2C_Dholka_01.jpg?width=640,"Jami Masjid, Dholka",Centrally Protected Monument of National Importance (ASI)
N-GJ-56,Malav Tank,Gujarat,Ahmedabad,Ahmedabad,Dholka,22.726579,72.435404,Malav_talab.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Malav_talab.jpg?width=640,Malav Talav,Centrally Protected Monument of National Importance (ASI)
N-GJ-57,Khan Masjid,Gujarat,Ahmedabad,Ahmedabad,Dholka,22.733902,72.431370,Khan Masjid 5.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Khan_Masjid_5.jpg?width=640,"Khan Masjid, Dholka",Centrally Protected Monument of National Importance (ASI)
N-GJ-58,Bahlol Khan Gazi's Mosque,Gujarat,Ahmedabad,Ahmedabad,Dholka,22.734366,72.441227,Entrance porch to the Bahlol Khan Gazi's Mosque 10.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Entrance_porch_to_the_Bahlol_Khan_Gazi%27s_Mosque_10.jpg?width=640,Bahlol Khan Gazi's Mosque,Centrally Protected Monument of National Importance (ASI)
N-GJ-59,Ruined Building,Gujarat,Ahmedabad,Ahmedabad,Dholka,22.725566,72.441993,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-60,Ancient site at Lothal,Gujarat,Ahmedabad,Ahmedabad,Lothal,22.522607,72.248776,Earthen Pot at Lothal.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Earthen_Pot_at_Lothal.JPG?width=640,Lothal,Centrally Protected Monument of National Importance (ASI)
N-GJ-61,Masjid of Ragusha Pir,Gujarat,Ahmedabad,Botad,Ranpur,22.34655,71.71162,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-62,Jami Masjid,Gujarat,Ahmedabad,Ahmedabad,Mandal,23.28886,71.91706,Colonnaded.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Colonnaded.jpg?width=640,"Jami Masjid, Mandal",Centrally Protected Monument of National Importance (ASI)
N-GJ-63,Kazi Masjid,Gujarat,Ahmedabad,Ahmedabad,Mandal,23.29004,71.91773,Fort Gate (under repair).jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Fort_Gate_%28under_repair%29.jpg?width=640,Kazi Masjid,Centrally Protected Monument of National Importance (ASI)
N-GJ-64,Saiyad Masjid,Gujarat,Ahmedabad,Ahmedabad,Mandal,23.28876,71.91757,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-65,Munsar Talav &amp; Shrines,Gujarat,Ahmedabad,Ahmedabad,Viramgam,23.12145,72.04394,Munsarlake.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Munsarlake.jpg?width=640,Munsar lake and shrines,Centrally Protected Monument of National Importance (ASI)
N-GJ-66,Ancient site Gohilwad Timbo (Mound),Gujarat,Gujarat (Rest),Amreli,Amreli,21.61,71.20,Gohilwad no Timbo 1.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Gohilwad_no_Timbo_1.jpg?width=640,Gohilwad Timbo,Centrally Protected Monument of National Importance (ASI)
N-GJ-67,Fresco on the wall of Kashiviswanath temple,Gujarat,Gujarat (Rest),Amreli,Padar Singha,21.661666,71.515140,Shri Krishna Lifting Gowardhan Parvat.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Shri_Krishna_Lifting_Gowardhan_Parvat.jpg?width=640,"Fresco on the wall of Kashivishwanath temple, Padar Shinga",Centrally Protected Monument of National Importance (ASI)
N-GJ-68,Ancient Site,Gujarat,Gujarat (Rest),Amreli,Venivadar,21.645596,71.149663,Ancient site showing remains of Village. 01.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Ancient_site_showing_remains_of_Village._01.jpg?width=640,"Ancient Site, Venivadar",Centrally Protected Monument of National Importance (ASI)
N-GJ-69,Borsad Stepwell,Gujarat,Gujarat (Rest),Anand,Borsad,22.411107,72.901090,"The 7-storey stepwell at Borsad, Anand, Gujarat.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/The_7-storey_stepwell_at_Borsad%2C_Anand%2C_Gujarat.jpg?width=640,Borsad Stepwell,Centrally Protected Monument of National Importance (ASI)
N-GJ-70,"Jami Masjid, Khambhat",Gujarat,Gujarat (Rest),Anand,Khambhat,22.3100049,72.6178113,"Jami Mosque, Khambhat, Gujarat, India.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Jami_Mosque%2C_Khambhat%2C_Gujarat%2C_India.jpg?width=640,"Jami Masjid, Khambhat",Centrally Protected Monument of National Importance (ASI)
N-GJ-71,Ancient site / Mound,Gujarat,Gujarat (Rest),Bhavnagar,Sihor,21.706065,71.964922,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-72,Darbargadh,Gujarat,Gujarat (Rest),Bhavnagar,Sihor,21.710895,71.966581,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-73,Ancient site / Mound,Gujarat,Gujarat (Rest),Bhavnagar,Vala (Vallabhi),21.893925,71.874324,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-74,Jain temples,Gujarat,Gujarat (Rest),Bhavnagar,Talaja,21.3575458,72.0265713,"Gumbaj""_of_Temple.JPG",https://commons.wikimedia.org/wiki/Special:FilePath/Gumbaj%22_of_Temple.JPG?width=640,"Jain temples, Talaja",Centrally Protected Monument of National Importance (ASI)
N-GJ-75,Talaja Caves,Gujarat,Gujarat (Rest),Bhavnagar,Talaja,21.35,72.03,Talaja_Cave.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Talaja_Cave.JPG?width=640,Talaja caves,Centrally Protected Monument of National Importance (ASI)
N-GJ-76,Jami Masjid,Gujarat,Gujarat (Rest),Bharuch,Bharuch,21.691854,72.982079,Jami Masjid Bharuch.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Jami_Masjid_Bharuch.jpg?width=640,"Jami Masjid, Bharuch",Centrally Protected Monument of National Importance (ASI)
N-GJ-77,Old Ruined temple of Mahadev,Gujarat,Gujarat (Rest),Dahod,Bavka,22.752239,74.201130,Bawka.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Bawka.jpg?width=640,Bawka Shiva Temple,Centrally Protected Monument of National Importance (ASI)
N-GJ-78,Tomb of Sikandar Shah,Gujarat,Gujarat (Rest),Panchmahal,Halol,22.5052553,73.4730718,Tomb of Sikander Shah.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Tomb_of_Sikander_Shah.jpg?width=640,Tomb of Sikandar Shah,Centrally Protected Monument of National Importance (ASI)
N-GJ-79,Ek-Minar-ki-Masjid,Gujarat,Gujarat (Rest),Panchmahal,Halol,22.489421,73.514995,"Ek Minar Ki Masjid, Chamaper.JPG",https://commons.wikimedia.org/wiki/Special:FilePath/Ek_Minar_Ki_Masjid%2C_Chamaper.JPG?width=640,Ek-Minar-ki-Masjid,Centrally Protected Monument of National Importance (ASI)
N-GJ-80,Panch-Mahuda-ki-Masjid,Gujarat,Gujarat (Rest),Panchmahal,Halol,22.4900964,73.5003195,Panch Mahuda Ki Masjid.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Panch_Mahuda_Ki_Masjid.jpg?width=640,Panch-Mahuda-ki-Masjid,Centrally Protected Monument of National Importance (ASI)
N-GJ-81,Tomb near Panch Mahuda Ki Masjid,Gujarat,Gujarat (Rest),Panchmahal,Halol,22.4941305,73.5001876,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-82,Helical Stepped well (With 50 feet space around at pathway 10 feet wide to nearest road),Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.4844262,73.5155762,"Vav or Helical Step Well, Champaner.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Vav_or_Helical_Step_Well%2C_Champaner.jpg?width=640,"Helical stepwell, Champaner",Centrally Protected Monument of National Importance (ASI)
N-GJ-83,Sakar Khan's Dargah,Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.4827351,73.5183493,Sakar Khan's Tomb.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Sakar_Khan%27s_Tomb.JPG?width=640,Sakar Khan's Dargah,Centrally Protected Monument of National Importance (ASI)
N-GJ-84,City Gate,Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.483037,73.522240,City Gate - Champaner-Pavagadh Archaeological Park - Gujarat - DSC0002.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/City_Gate_-_Champaner-Pavagadh_Archaeological_Park_-_Gujarat_-_DSC0002.jpg?width=640,"City Gate, Champaner",Centrally Protected Monument of National Importance (ASI)
N-GJ-85,Citadel walls,Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.483365,73.531211,Champaner_citadel_walls.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Champaner_citadel_walls.jpg?width=640,"Citadel walls, Champaner",Centrally Protected Monument of National Importance (ASI)
N-GJ-86,City walls at S.E. corner of the citadel going up the hill,Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.483446,73.537005,Citadel Walls - Champaner-Pavagadh Archaeological Park - Gujarat - DSC003.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Citadel_Walls_-_Champaner-Pavagadh_Archaeological_Park_-_Gujarat_-_DSC003.jpg?width=640,"Citadel walls, Champaner",Centrally Protected Monument of National Importance (ASI)
N-GJ-87,East and South Bhadra Gates {{coord|22.484898|73.536494|display=inline,Gujarat,Gujarat (Rest),,,,,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-88,Sahar ki Masjid (Bohrani),Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.4836217,73.529406,Sahar_ki_Masjid_-_2.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Sahar_ki_Masjid_-_2.jpg?width=640,Sahar ki Masjid,Centrally Protected Monument of National Importance (ASI)
N-GJ-89,Three cells,Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.484362,73.5311885,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-90,Mandvi or Custom House,Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.4842792,73.5317898,Mandvi or Custom House Entrance.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Mandvi_or_Custom_House_Entrance.jpg?width=640,Mandvi or Custom House,Centrally Protected Monument of National Importance (ASI)
N-GJ-91,Jami Masjid,Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.4858869,73.534987,"Jami Masjid at champaner, Godhara.JPG",https://commons.wikimedia.org/wiki/Special:FilePath/Jami_Masjid_at_champaner%2C_Godhara.JPG?width=640,"Jami Masjid, Champaner",Centrally Protected Monument of National Importance (ASI)
N-GJ-92,Stepwell,Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.486436,73.537614,Stepped well at Jama Masjid Champaner.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Stepped_well_at_Jama_Masjid_Champaner.jpg?width=640,"Stepwell near Jami Masjid, Champaner",Centrally Protected Monument of National Importance (ASI)
N-GJ-93,Kevada Masjid,Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.489371,73.531351,"Champaner, Kevada Masjid (9840302206).jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Champaner%2C_Kevada_Masjid_%289840302206%29.jpg?width=640,Kevada Mosque,Centrally Protected Monument of National Importance (ASI)
N-GJ-94,Tomb with a Brick dome in the centre and small corner domes (Bada Talb ka Maqbara),Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.494590,73.550385,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-95,Canatoph of Kevda Masjid,Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.4904503,73.5342606,Kevda Masjid 05.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Kevda_Masjid_05.jpg?width=640,Cenotaph of Kevada Mosque,Centrally Protected Monument of National Importance (ASI)
N-GJ-96,Nagina Masjid,Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.4941482,73.5290356,Nagina Masjid.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Nagina_Masjid.JPG?width=640,Nagina Masjid (Champaner),Centrally Protected Monument of National Importance (ASI)
N-GJ-97,Cenotaph of Nagina Masjid,Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.494281,73.530168,Nagina Cenotaph.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Nagina_Cenotaph.JPG?width=640,Cenotaph of Nagina Masjid,Centrally Protected Monument of National Importance (ASI)
N-GJ-98,Lila Gumbaj ki Masjid,Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.4895358,73.5414171,"Champaner, Lila Gumbaj Ki Masjid (9840188055).jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Champaner%2C_Lila_Gumbaj_Ki_Masjid_%289840188055%29.jpg?width=640,Lili Gumbaz Masjid Champaner,Centrally Protected Monument of National Importance (ASI)
N-GJ-99,Kabutarkhana Pavilion (Khajuri Masjid),Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.4941263,73.556136,Kabutarkhana Pavilion - Champaner-Pavagadh Archaeological Park - Gujarat - DSC001.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Kabutarkhana_Pavilion_-_Champaner-Pavagadh_Archaeological_Park_-_Gujarat_-_DSC001.jpg?width=640,Kabutarkhana Pavilion Champaner,Centrally Protected Monument of National Importance (ASI)
N-GJ-100,Kamani Masjid,Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.4829944,73.5449283,Kamani Masjid Champaner 07.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Kamani_Masjid_Champaner_07.JPG?width=640,Kamani Masjid Champaner,Centrally Protected Monument of National Importance (ASI)
N-GJ-101,Bawa Man's Mosque,Gujarat,Gujarat (Rest),Panchmahal,Champaner,22.4792065,73.5335755,Bawaman Mosque - Champaner-Pavagadh Archaeological Park - Gujarat - DSC0001.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Bawaman_Mosque_-_Champaner-Pavagadh_Archaeological_Park_-_Gujarat_-_DSC0001.jpg?width=640,Bawa Man's Mosque,Centrally Protected Monument of National Importance (ASI)
N-GJ-102,Gate No. 1 Atak Gate (with two gateways),Gujarat,Gujarat (Rest),Panchmahal,Pavagad hill,22.4764002,73.530729,Atak Gate (with two gateways).JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Atak_Gate_%28with_two_gateways%29.JPG?width=640,Atak Gate,Centrally Protected Monument of National Importance (ASI)
N-GJ-103,Gate No. 2 (with three gateways) Budhiya gate,Gujarat,Gujarat (Rest),Panchmahal,Pavagad hill,22.465155,73.521968,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-104,Gate No. 3 Moti gate Sadanshah-Gate,Gujarat,Gujarat (Rest),Panchmahal,Pavagad hill,22.461318,73.527644,"Gate No. 3 Moti gate Sadanshah-Gate, Pavagadh.JPG",https://commons.wikimedia.org/wiki/Special:FilePath/Gate_No._3_Moti_gate_Sadanshah-Gate%2C_Pavagadh.JPG?width=640,Sadan Shah Gate,Centrally Protected Monument of National Importance (ASI)
N-GJ-105,Gate No. 4 with big bastion with cells in the interior.,Gujarat,Gujarat (Rest),Panchmahal,Pavagad hill,22.467550,73.515280,Elegant view of Gate No - 4 of Pavagadh hill.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Elegant_view_of_Gate_No_-_4_of_Pavagadh_hill.jpg?width=640,Gate No. 4 of Pavagadh fort,Centrally Protected Monument of National Importance (ASI)
N-GJ-106,Sat Manzil with steps right up to bastions,Gujarat,Gujarat (Rest),Panchmahal,Pavagad hill,22.462290,73.516405,Sat Manzil.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Sat_Manzil.JPG?width=640,Sat Manzil,Centrally Protected Monument of National Importance (ASI)
N-GJ-107,Mint above Gate No. 4,Gujarat,Gujarat (Rest),Panchmahal,Pavagad hill,22.470559,73.523902,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-108,Gate No. 5 Gulan Bulan Gate,Gujarat,Gujarat (Rest),Panchmahal,Pavagad hill,22.467980,73.523371,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-109,Gate No. 6 Buland Darwaja,Gujarat,Gujarat (Rest),Panchmahal,Pavagad hill,22.4651918,73.520613,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-110,Makai Kothar,Gujarat,Gujarat (Rest),Panchmahal,Pavagad hill,22.4651918,73.520613,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-111,Patai Rawal's Palace with tanks,Gujarat,Gujarat (Rest),Panchmahal,Pavagad hill,22.461641,73.527433,"Remains of Patai Rawal's (Jai Singh) Palace, Pavagadh.JPG",https://commons.wikimedia.org/wiki/Special:FilePath/Remains_of_Patai_Rawal%27s_%28Jai_Singh%29_Palace%2C_Pavagadh.JPG?width=640,Patai Rawal's Palace ruins,Centrally Protected Monument of National Importance (ASI)
N-GJ-112,Gate No. 7 Makai Gate,Gujarat,Gujarat (Rest),Panchmahal,Pavagad hill,22.465579,73.519484,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-113,Gate No. 8 Tarapore Gate,Gujarat,Gujarat (Rest),Panchmahal,Pavagad hill,22.467614,73.515446,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-114,Fort of Pavagad &amp; ruined Hindu temples &amp; Jain temples on the top of Pavagad hills,Gujarat,Gujarat (Rest),Panchmahal,Pavagad hill,22.466935,73.515211,Shikhara of the Temple.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Shikhara_of_the_Temple.jpg?width=640,Pavagadh Fort and Temples,Centrally Protected Monument of National Importance (ASI)
N-GJ-115,Navlakha Kothar,Gujarat,Gujarat (Rest),Panchmahal,Pavagad hill,22.4672932,73.5093394,Navlakha Kothar ASI GJ 115.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Navlakha_Kothar_ASI_GJ_115.jpg?width=640,Navlakha Kothar,Centrally Protected Monument of National Importance (ASI)
N-GJ-116,Walls of fort on top,Gujarat,Gujarat (Rest),Panchmahal,Pavagad hill,22.463731,73.518443,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-117,Rudra Mahalaya temple,Gujarat,Gujarat (Rest),Panchmahal,Desar,22.350548,73.551809,Dear shivalay.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Dear_shivalay.jpg?width=640,"Rudra Mahalaya temple, Desar",Centrally Protected Monument of National Importance (ASI)
N-GJ-118,Kankeshvara Mahadev temple,Gujarat,Gujarat (Rest),Panchmahal,Kakanpur,22.832235,73.484184,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-119,Ratnesvara Old temple with sculptures screen,Gujarat,Gujarat (Rest),Panchmahal,Ratanpur,22.839493,73.432039,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-120,Rudabai stepwell or Adalaj Stepwell,Gujarat,Gujarat (Rest),Gandhinagar,Adalaj,23.17,72.58,Adalaj_ki_Vav_Gujarat_240A1370_72.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Adalaj_ki_Vav_Gujarat_240A1370_72.jpg?width=640,Adalaj Stepwell,Centrally Protected Monument of National Importance (ASI)
N-GJ-121,Durvasa Rishi's Ashram &amp; its site (Pindara Group of Temples),Gujarat,Gujarat (Rest),Devbhoomi Dwarka,Pindara,22.264560,69.252885,BATTIS PUTLI TEMPLE - PINDARA 1.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/BATTIS_PUTLI_TEMPLE_-_PINDARA_1.jpg?width=640,"Pindara, Gujarat",Centrally Protected Monument of National Importance (ASI)
N-GJ-122,Kalika Mata Temple,Gujarat,Gujarat (Rest),Jamnagar,Old Dhrewad,22.149327,69.072777,,,"Kalika Mata Temple, Old Dhrewad",Centrally Protected Monument of National Importance (ASI)
N-GJ-123,Gokeshwara Mahadev temple,Gujarat,Gujarat (Rest),Jamnagar,Lowrali,22.173861,69.092041,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-124,Gandhi fortress &amp; temple in Survey no.106,Gujarat,Gujarat (Rest),Jamnagar,Old Dhink,22.207823,69.080167,,,,Centrally Protected Monument of National Importance (ASI)
